Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 
(s)	 (m) 	(m) 	(m) 	(m) 	(m) 	(m) 	
16.145	 0.00856918	 7.87841e-16	 3.1695	 0	 0	 0	 
16.146	 0.00708815	 6.0675e-16	 3.16949	 0	 0	 0	 
16.147	 0.00556309	 4.21927e-16	 3.16948	 0	 0	 0	 
16.148	 0.00400357	 2.34542e-16	 3.16947	 0	 0	 0	 
16.149	 0.00241937	 4.57843e-17	 3.16947	 0	 0	 0	 
16.15	 0.000820431	 -1.43152e-16	 3.16946	 0	 0	 0	 
16.151	 -0.000783222	 -3.31108e-16	 3.16947	 0	 0	 0	 
16.152	 -0.00238153	 -5.16901e-16	 3.16947	 0	 0	 0	 
16.153	 -0.00396449	 -6.99367e-16	 3.16948	 0	 0	 0	 
16.154	 -0.00552216	 -8.7737e-16	 3.16949	 0	 0	 0	 
16.155	 -0.0070448	 -1.0498e-15	 3.1695	 0	 0	 0	 
16.156	 -0.00852287	 -1.21561e-15	 3.16951	 0	 0	 0	 
16.157	 -0.00994711	 -1.37374e-15	 3.16953	 0	 0	 0	 
16.158	 -0.0113086	 -1.5232e-15	 3.16954	 0	 0	 0	 
16.159	 -0.0125989	 -1.66305e-15	 3.16956	 0	 0	 0	 
16.16	 -0.0138099	 -1.79238e-15	 3.16958	 0	 0	 0	 
16.161	 -0.0149339	 -1.9104e-15	 3.1696	 0	 0	 0	 
16.162	 -0.0159641	 -2.01636e-15	 3.16962	 0	 0	 0	 
16.163	 -0.016894	 -2.1096e-15	 3.16964	 0	 0	 0	 
16.164	 -0.0177178	 -2.18955e-15	 3.16965	 0	 0	 0	 
16.165	 -0.0184304	 -2.25574e-15	 3.16967	 0	 0	 0	 
16.166	 -0.0190273	 -2.30774e-15	 3.16968	 0	 0	 0	 
16.167	 -0.0195048	 -2.34524e-15	 3.16969	 0	 0	 0	 
16.168	 -0.01986	 -2.36802e-15	 3.1697	 0	 0	 0	 
16.169	 -0.0200907	 -2.37594e-15	 3.1697	 0	 0	 0	 
16.17	 -0.0201956	 -2.36895e-15	 3.1697	 0	 0	 0	 
16.171	 -0.0201738	 -2.34708e-15	 3.1697	 0	 0	 0	 
16.172	 -0.0200258	 -2.31042e-15	 3.1697	 0	 0	 0	 
16.173	 -0.0197523	 -2.25924e-15	 3.16969	 0	 0	 0	 
16.174	 -0.0193552	 -2.19386e-15	 3.16968	 0	 0	 0	 
16.175	 -0.0188369	 -2.11471e-15	 3.16967	 0	 0	 0	 
16.176	 -0.0182008	 -2.02226e-15	 3.16965	 0	 0	 0	 
16.177	 -0.0174509	 -1.91713e-15	 3.16964	 0	 0	 0	 
16.178	 -0.0165918	 -1.8e-15	 3.16962	 0	 0	 0	 
16.179	 -0.015629	 -1.67159e-15	 3.1696	 0	 0	 0	 
16.18	 -0.0145685	 -1.53273e-15	 3.16958	 0	 0	 0	 
16.181	 -0.0134171	 -1.38428e-15	 3.16956	 0	 0	 0	 
16.182	 -0.0121819	 -1.22717e-15	 3.16954	 0	 0	 0	 
16.183	 -0.0108707	 -1.06238e-15	 3.16953	 0	 0	 0	 
16.184	 -0.00949166	 -8.90929e-16	 3.16951	 0	 0	 0	 
16.185	 -0.00805354	 -7.13899e-16	 3.1695	 0	 0	 0	 
16.186	 -0.00656534	 -5.32414e-16	 3.16948	 0	 0	 0	 
16.187	 -0.00503638	 -3.4759e-16	 3.16948	 0	 0	 0	 
16.188	 -0.00347626	 -1.6061e-16	 3.16947	 0	 0	 0	 
16.189	 -0.00189477	 2.73535e-17	 3.16946	 0	 0	 0	 
16.19	 -0.000301821	 2.15099e-16	 3.16946	 0	 0	 0	 
16.191	 0.00129259	 4.0146e-16	 3.16947	 0	 0	 0	 
16.192	 0.00287847	 5.85301e-16	 3.16947	 0	 0	 0	 
16.193	 0.00444588	 7.65456e-16	 3.16948	 0	 0	 0	 
16.194	 0.005985	 9.40785e-16	 3.16949	 0	 0	 0	 
16.195	 0.00748619	 1.11018e-15	 3.1695	 0	 0	 0	 
16.196	 0.00894005	 1.27258e-15	 3.16952	 0	 0	 0	 
16.197	 0.0103375	 1.42697e-15	 3.16953	 0	 0	 0	 
16.198	 0.0116697	 1.57238e-15	 3.16955	 0	 0	 0	 
16.199	 0.0129285	 1.7079e-15	 3.16957	 0	 0	 0	 
16.2	 0.0141059	 1.8327e-15	 3.16959	 0	 0	 0	 
16.201	 0.0151946	 1.94597e-15	 3.16961	 0	 0	 0	 
16.202	 0.0161877	 2.04698e-15	 3.16963	 0	 0	 0	 
16.203	 0.0170792	 2.13509e-15	 3.16964	 0	 0	 0	 
16.204	 0.0178634	 2.20975e-15	 3.16966	 0	 0	 0	 
16.205	 0.0185355	 2.27049e-15	 3.16967	 0	 0	 0	 
16.206	 0.0190913	 2.31698e-15	 3.16968	 0	 0	 0	 
16.207	 0.0195273	 2.3489e-15	 3.16969	 0	 0	 0	 
16.208	 0.0198409	 2.36607e-15	 3.1697	 0	 0	 0	 
16.209	 0.0200301	 2.36838e-15	 3.1697	 0	 0	 0	 
16.21	 0.0200938	 2.35584e-15	 3.1697	 0	 0	 0	 
16.211	 0.0200317	 2.32849e-15	 3.1697	 0	 0	 0	 
16.212	 0.019844	 2.28652e-15	 3.1697	 0	 0	 0	 
16.213	 0.0195321	 2.23017e-15	 3.16969	 0	 0	 0	 
16.214	 0.019098	 2.1598e-15	 3.16968	 0	 0	 0	 
16.215	 0.0185443	 2.07583e-15	 3.16966	 0	 0	 0	 
16.216	 0.0178746	 1.97881e-15	 3.16965	 0	 0	 0	 
16.217	 0.0170932	 1.86934e-15	 3.16963	 0	 0	 0	 
16.218	 0.0162048	 1.74813e-15	 3.16961	 0	 0	 0	 
16.219	 0.0152152	 1.61592e-15	 3.1696	 0	 0	 0	 
16.22	 0.0141305	 1.47356e-15	 3.16958	 0	 0	 0	 
16.221	 0.0129575	 1.32195e-15	 3.16956	 0	 0	 0	 
16.222	 0.0117037	 1.16203e-15	 3.16954	 0	 0	 0	 
16.223	 0.0103768	 9.94818e-16	 3.16952	 0	 0	 0	 
16.224	 0.00898533	 8.21323e-16	 3.16951	 0	 0	 0	 
16.225	 0.00753787	 6.4263e-16	 3.16949	 0	 0	 0	 
16.226	 0.00604356	 4.59876e-16	 3.16948	 0	 0	 0	 
16.227	 0.00451177	 2.74185e-16	 3.16947	 0	 0	 0	 
16.228	 0.0029521	 8.67299e-17	 3.16947	 0	 0	 0	 
16.229	 0.00137435	 -1.01301e-16	 3.16946	 0	 0	 0	 
16.23	 -0.000211587	 -2.88726e-16	 3.16946	 0	 0	 0	 
16.231	 -0.00179578	 -4.74357e-16	 3.16947	 0	 0	 0	 
16.232	 -0.00336828	 -6.57049e-16	 3.16947	 0	 0	 0	 
16.233	 -0.00491925	 -8.35655e-16	 3.16948	 0	 0	 0	 
16.234	 -0.00643896	 -1.00906e-15	 3.16949	 0	 0	 0	 
16.235	 -0.0079179	 -1.1762e-15	 3.1695	 0	 0	 0	 
16.236	 -0.00934681	 -1.336e-15	 3.16952	 0	 0	 0	 
16.237	 -0.0107168	 -1.48748e-15	 3.16953	 0	 0	 0	 
16.238	 -0.0120192	 -1.62969e-15	 3.16955	 0	 0	 0	 
16.239	 -0.0132459	 -1.76171e-15	 3.16957	 0	 0	 0	 
16.24	 -0.0143892	 -1.88271e-15	 3.16959	 0	 0	 0	 
16.241	 -0.0154421	 -1.99197e-15	 3.16961	 0	 0	 0	 
16.242	 -0.016398	 -2.08877e-15	 3.16962	 0	 0	 0	 
16.243	 -0.0172508	 -2.17252e-15	 3.16964	 0	 0	 0	 
16.244	 -0.0179954	 -2.24269e-15	 3.16966	 0	 0	 0	 
16.245	 -0.018627	 -2.29881e-15	 3.16967	 0	 0	 0	 
16.246	 -0.0191417	 -2.34058e-15	 3.16968	 0	 0	 0	 
16.247	 -0.0195363	 -2.36769e-15	 3.16969	 0	 0	 0	 
16.248	 -0.0198085	 -2.38e-15	 3.16969	 0	 0	 0	 
16.249	 -0.0199566	 -2.37741e-15	 3.1697	 0	 0	 0	 
16.25	 -0.0199795	 -2.35992e-15	 3.16969	 0	 0	 0	 
16.251	 -0.0198774	 -2.32766e-15	 3.16969	 0	 0	 0	 
16.252	 -0.0196507	 -2.28082e-15	 3.16968	 0	 0	 0	 
16.253	 -0.0193011	 -2.21972e-15	 3.16968	 0	 0	 0	 
16.254	 -0.0188306	 -2.14474e-15	 3.16966	 0	 0	 0	 
16.255	 -0.0182423	 -2.05635e-15	 3.16965	 0	 0	 0	 
16.256	 -0.0175398	 -1.95511e-15	 3.16964	 0	 0	 0	 
16.257	 -0.0167277	 -1.84164e-15	 3.16962	 0	 0	 0	 
16.258	 -0.015811	 -1.71666e-15	 3.1696	 0	 0	 0	 
16.259	 -0.0147955	 -1.58094e-15	 3.16958	 0	 0	 0	 
16.26	 -0.0136876	 -1.43532e-15	 3.16956	 0	 0	 0	 
16.261	 -0.0124942	 -1.28074e-15	 3.16955	 0	 0	 0	 
16.262	 -0.0112228	 -1.11816e-15	 3.16953	 0	 0	 0	 
16.263	 -0.00988143	 -9.48579e-16	 3.16951	 0	 0	 0	 
16.264	 -0.0084785	 -7.73059e-16	 3.1695	 0	 0	 0	 
16.265	 -0.0070228	 -5.92706e-16	 3.16949	 0	 0	 0	 
16.266	 -0.00552347	 -4.08613e-16	 3.16948	 0	 0	 0	 
16.267	 -0.00398992	 -2.21947e-16	 3.16947	 0	 0	 0	 
16.268	 -0.00243178	 -3.38799e-17	 3.16946	 0	 0	 0	 
16.269	 -0.000858801	 1.54405e-16	 3.16946	 0	 0	 0	 
16.27	 0.000719135	 3.41712e-16	 3.16946	 0	 0	 0	 
16.271	 0.00229214	 5.26888e-16	 3.16947	 0	 0	 0	 
16.272	 0.00385035	 7.08782e-16	 3.16947	 0	 0	 0	 
16.273	 0.00538401	 8.86268e-16	 3.16948	 0	 0	 0	 
16.274	 0.00688351	 1.05822e-15	 3.1695	 0	 0	 0	 
16.275	 0.00833946	 1.22359e-15	 3.16951	 0	 0	 0	 
16.276	 0.00974274	 1.38131e-15	 3.16952	 0	 0	 0	 
16.277	 0.0110846	 1.53042e-15	 3.16954	 0	 0	 0	 
16.278	 0.0123566	 1.67001e-15	 3.16956	 0	 0	 0	 
16.279	 0.0135508	 1.79917e-15	 3.16958	 0	 0	 0	 
16.28	 0.0146598	 1.9171e-15	 3.1696	 0	 0	 0	 
16.281	 0.0156766	 2.02308e-15	 3.16962	 0	 0	 0	 
16.282	 0.0165949	 2.11641e-15	 3.16963	 0	 0	 0	 
16.283	 0.017409	 2.19652e-15	 3.16965	 0	 0	 0	 
16.284	 0.0181137	 2.26291e-15	 3.16966	 0	 0	 0	 
16.285	 0.0187048	 2.31518e-15	 3.16967	 0	 0	 0	 
16.286	 0.0191786	 2.35299e-15	 3.16968	 0	 0	 0	 
16.287	 0.0195321	 2.37609e-15	 3.16969	 0	 0	 0	 
16.288	 0.0197632	 2.38435e-15	 3.1697	 0	 0	 0	 
16.289	 0.0198703	 2.37774e-15	 3.1697	 0	 0	 0	 
16.29	 0.019853	 2.3563e-15	 3.1697	 0	 0	 0	 
16.291	 0.0197114	 2.32018e-15	 3.16969	 0	 0	 0	 
16.292	 0.0194463	 2.26962e-15	 3.16968	 0	 0	 0	 
16.293	 0.0190595	 2.20492e-15	 3.16967	 0	 0	 0	 
16.294	 0.0185534	 2.12649e-15	 3.16966	 0	 0	 0	 
16.295	 0.0179312	 2.03481e-15	 3.16965	 0	 0	 0	 
16.296	 0.0171968	 1.93048e-15	 3.16963	 0	 0	 0	 
16.297	 0.0163549	 1.81417e-15	 3.16962	 0	 0	 0	 
16.298	 0.0154108	 1.68661e-15	 3.1696	 0	 0	 0	 
16.299	 0.0143704	 1.54857e-15	 3.16958	 0	 0	 0	 
16.3	 0.0132402	 1.40095e-15	 3.16956	 0	 0	 0	 
16.301	 0.0120273	 1.24463e-15	 3.16954	 0	 0	 0	 
16.302	 0.0107394	 1.08061e-15	 3.16953	 0	 0	 0	 
16.303	 0.00938456	 9.0987e-16	 3.16951	 0	 0	 0	 
16.304	 0.00797126	 7.33512e-16	 3.1695	 0	 0	 0	 
16.305	 0.00650837	 5.52625e-16	 3.16948	 0	 0	 0	 
16.306	 0.00500509	 3.68354e-16	 3.16947	 0	 0	 0	 
16.307	 0.00347083	 1.81863e-16	 3.16947	 0	 0	 0	 
16.308	 0.00191523	 -5.67159e-18	 3.16946	 0	 0	 0	 
16.309	 0.000348043	 -1.93075e-16	 3.16946	 0	 0	 0	 
16.31	 -0.00122091	 -3.79198e-16	 3.16946	 0	 0	 0	 
16.311	 -0.00278178	 -5.62856e-16	 3.16947	 0	 0	 0	 
16.312	 -0.0043248	 -7.42908e-16	 3.16947	 0	 0	 0	 
16.313	 -0.00584029	 -9.18255e-16	 3.16948	 0	 0	 0	 
16.314	 -0.00731876	 -1.08778e-15	 3.1695	 0	 0	 0	 
16.315	 -0.00875096	 -1.25042e-15	 3.16951	 0	 0	 0	 
16.316	 -0.0101279	 -1.40516e-15	 3.16953	 0	 0	 0	 
16.317	 -0.011441	 -1.55105e-15	 3.16954	 0	 0	 0	 
16.318	 -0.0126821	 -1.68716e-15	 3.16956	 0	 0	 0	 
16.319	 -0.0138433	 -1.81262e-15	 3.16958	 0	 0	 0	 
16.32	 -0.0149175	 -1.92667e-15	 3.1696	 0	 0	 0	 
16.321	 -0.0158979	 -2.02856e-15	 3.16961	 0	 0	 0	 
16.322	 -0.0167784	 -2.11768e-15	 3.16963	 0	 0	 0	 
16.323	 -0.0175536	 -2.19349e-15	 3.16965	 0	 0	 0	 
16.324	 -0.0182185	 -2.25548e-15	 3.16966	 0	 0	 0	 
16.325	 -0.0187692	 -2.30328e-15	 3.16967	 0	 0	 0	 
16.326	 -0.0192021	 -2.33662e-15	 3.16968	 0	 0	 0	 
16.327	 -0.0195146	 -2.3553e-15	 3.16968	 0	 0	 0	 
16.328	 -0.0197048	 -2.35921e-15	 3.16969	 0	 0	 0	 
16.329	 -0.0197715	 -2.34833e-15	 3.16969	 0	 0	 0	 
16.33	 -0.0197144	 -2.3227e-15	 3.16969	 0	 0	 0	 
16.331	 -0.0195338	 -2.28249e-15	 3.16968	 0	 0	 0	 
16.332	 -0.0192308	 -2.22794e-15	 3.16967	 0	 0	 0	 
16.333	 -0.0188075	 -2.15943e-15	 3.16966	 0	 0	 0	 
16.334	 -0.0182665	 -2.07736e-15	 3.16965	 0	 0	 0	 
16.335	 -0.0176112	 -1.98227e-15	 3.16964	 0	 0	 0	 
16.336	 -0.0168458	 -1.87474e-15	 3.16962	 0	 0	 0	 
16.337	 -0.0159751	 -1.75545e-15	 3.1696	 0	 0	 0	 
16.338	 -0.0150044	 -1.62519e-15	 3.16959	 0	 0	 0	 
16.339	 -0.0139401	 -1.48478e-15	 3.16957	 0	 0	 0	 
16.34	 -0.0127887	 -1.33507e-15	 3.16955	 0	 0	 0	 
16.341	 -0.0115574	 -1.17701e-15	 3.16953	 0	 0	 0	 
16.342	 -0.0102541	 -1.01159e-15	 3.16952	 0	 0	 0	 
16.343	 -0.00888681	 -8.39852e-16	 3.1695	 0	 0	 0	 
16.344	 -0.00746423	 -6.62873e-16	 3.16949	 0	 0	 0	 
16.345	 -0.00599524	 -4.81742e-16	 3.16948	 0	 0	 0	 
16.346	 -0.00448906	 -2.97604e-16	 3.16947	 0	 0	 0	 
16.347	 -0.00295515	 -1.11622e-16	 3.16946	 0	 0	 0	 
16.348	 -0.00140313	 7.50317e-17	 3.16946	 0	 0	 0	 
16.349	 0.000157269	 2.61176e-16	 3.16946	 0	 0	 0	 
16.35	 0.00171627	 4.4565e-16	 3.16946	 0	 0	 0	 
16.351	 0.00326409	 6.27321e-16	 3.16947	 0	 0	 0	 
16.352	 0.00479103	 8.05051e-16	 3.16948	 0	 0	 0	 
16.353	 0.00628753	 9.77756e-16	 3.16949	 0	 0	 0	 
16.354	 0.00774422	 1.14433e-15	 3.1695	 0	 0	 0	 
16.355	 0.00915197	 1.30372e-15	 3.16952	 0	 0	 0	 
16.356	 0.010502	 1.45493e-15	 3.16953	 0	 0	 0	 
16.357	 0.0117858	 1.59702e-15	 3.16955	 0	 0	 0	 
16.358	 0.0129954	 1.72908e-15	 3.16957	 0	 0	 0	 
16.359	 0.0141233	 1.85029e-15	 3.16959	 0	 0	 0	 
16.36	 0.0151623	 1.95988e-15	 3.1696	 0	 0	 0	 
16.361	 0.016106	 2.05717e-15	 3.16962	 0	 0	 0	 
16.362	 0.0169486	 2.14155e-15	 3.16964	 0	 0	 0	 
16.363	 0.0176848	 2.21247e-15	 3.16965	 0	 0	 0	 
16.364	 0.0183099	 2.26951e-15	 3.16966	 0	 0	 0	 
16.365	 0.0188202	 2.31233e-15	 3.16967	 0	 0	 0	 
16.366	 0.0192124	 2.34065e-15	 3.16968	 0	 0	 0	 
16.367	 0.0194842	 2.35427e-15	 3.16969	 0	 0	 0	 
16.368	 0.0196339	 2.35314e-15	 3.16969	 0	 0	 0	 
16.369	 0.0196605	 2.33724e-15	 3.16969	 0	 0	 0	 
16.37	 0.019564	 2.30667e-15	 3.16969	 0	 0	 0	 
16.371	 0.0193449	 2.26164e-15	 3.16968	 0	 0	 0	 
16.372	 0.0190048	 2.20241e-15	 3.16967	 0	 0	 0	 
16.373	 0.0185456	 2.12938e-15	 3.16966	 0	 0	 0	 
16.374	 0.0179705	 2.043e-15	 3.16965	 0	 0	 0	 
16.375	 0.0172829	 1.94382e-15	 3.16963	 0	 0	 0	 
16.376	 0.0164872	 1.83248e-15	 3.16962	 0	 0	 0	 
16.377	 0.0155885	 1.70968e-15	 3.1696	 0	 0	 0	 
16.378	 0.0145923	 1.57618e-15	 3.16958	 0	 0	 0	 
16.379	 0.013505	 1.43283e-15	 3.16956	 0	 0	 0	 
16.38	 0.0123333	 1.28051e-15	 3.16955	 0	 0	 0	 
16.381	 0.0110847	 1.12019e-15	 3.16953	 0	 0	 0	 
16.382	 0.0097669	 9.5287e-16	 3.16951	 0	 0	 0	 
16.383	 0.00838828	 7.79571e-16	 3.1695	 0	 0	 0	 
16.384	 0.00695746	 6.01395e-16	 3.16949	 0	 0	 0	 
16.385	 0.00548342	 4.19427e-16	 3.16948	 0	 0	 0	 
16.386	 0.0039754	 2.34822e-16	 3.16947	 0	 0	 0	 
16.387	 0.00244286	 4.87519e-17	 3.16946	 0	 0	 0	 
16.388	 0.000895427	 -1.37614e-16	 3.16946	 0	 0	 0	 
16.389	 -0.000657206	 -3.23094e-16	 3.16946	 0	 0	 0	 
16.39	 -0.0022053	 -5.06554e-16	 3.16946	 0	 0	 0	 
16.391	 -0.00373916	 -6.86825e-16	 3.16947	 0	 0	 0	 
16.392	 -0.00524916	 -8.62796e-16	 3.16948	 0	 0	 0	 
16.393	 -0.00672585	 -1.03339e-15	 3.16949	 0	 0	 0	 
16.394	 -0.00815999	 -1.19752e-15	 3.1695	 0	 0	 0	 
16.395	 -0.00954259	 -1.35419e-15	 3.16952	 0	 0	 0	 
16.396	 -0.010865	 -1.50242e-15	 3.16953	 0	 0	 0	 
16.397	 -0.012119	 -1.64126e-15	 3.16955	 0	 0	 0	 
16.398	 -0.0132966	 -1.76983e-15	 3.16957	 0	 0	 0	 
16.399	 -0.0143907	 -1.88732e-15	 3.16959	 0	 0	 0	 
16.4	 -0.0153942	 -1.993e-15	 3.1696	 0	 0	 0	 
16.401	 -0.016301	 -2.0862e-15	 3.16962	 0	 0	 0	 
16.402	 -0.0171055	 -2.16633e-15	 3.16963	 0	 0	 0	 
16.403	 -0.0178025	 -2.2329e-15	 3.16965	 0	 0	 0	 
16.404	 -0.0183879	 -2.28551e-15	 3.16966	 0	 0	 0	 
16.405	 -0.0188578	 -2.32382e-15	 3.16967	 0	 0	 0	 
16.406	 -0.0192096	 -2.3476e-15	 3.16968	 0	 0	 0	 
16.407	 -0.0194409	 -2.35669e-15	 3.16968	 0	 0	 0	 
16.408	 -0.0195503	 -2.35101e-15	 3.16968	 0	 0	 0	 
16.409	 -0.0195373	 -2.33059e-15	 3.16968	 0	 0	 0	 
16.41	 -0.0194019	 -2.29561e-15	 3.16968	 0	 0	 0	 
16.411	 -0.0191449	 -2.24626e-15	 3.16967	 0	 0	 0	 
16.412	 -0.0187682	 -2.18287e-15	 3.16966	 0	 0	 0	 
16.413	 -0.018274	 -2.10583e-15	 3.16965	 0	 0	 0	 
16.414	 -0.0176654	 -2.01562e-15	 3.16964	 0	 0	 0	 
16.415	 -0.0169463	 -1.91283e-15	 3.16962	 0	 0	 0	 
16.416	 -0.0161213	 -1.7981e-15	 3.1696	 0	 0	 0	 
16.417	 -0.0151955	 -1.67217e-15	 3.16959	 0	 0	 0	 
16.418	 -0.0141747	 -1.53583e-15	 3.16957	 0	 0	 0	 
16.419	 -0.0130654	 -1.38992e-15	 3.16955	 0	 0	 0	 
16.42	 -0.0118746	 -1.23538e-15	 3.16954	 0	 0	 0	 
16.421	 -0.0106096	 -1.07314e-15	 3.16952	 0	 0	 0	 
16.422	 -0.00927848	 -9.04227e-16	 3.1695	 0	 0	 0	 
16.423	 -0.00788957	 -7.29713e-16	 3.16949	 0	 0	 0	 
16.424	 -0.00645158	 -5.50673e-16	 3.16948	 0	 0	 0	 
16.425	 -0.00497355	 -3.68212e-16	 3.16947	 0	 0	 0	 
16.426	 -0.00346473	 -1.83485e-16	 3.16946	 0	 0	 0	 
16.427	 -0.0019346	 2.35474e-18	 3.16946	 0	 0	 0	 
16.428	 -0.000392757	 1.88131e-16	 3.16946	 0	 0	 0	 
16.429	 0.00115114	 3.72681e-16	 3.16946	 0	 0	 0	 
16.43	 0.0026874	 5.54865e-16	 3.16947	 0	 0	 0	 
16.431	 0.00420641	 7.33514e-16	 3.16947	 0	 0	 0	 
16.432	 0.00569864	 9.07524e-16	 3.16948	 0	 0	 0	 
16.433	 0.00715475	 1.07581e-15	 3.16949	 0	 0	 0	 
16.434	 0.00856562	 1.2373e-15	 3.16951	 0	 0	 0	 
16.435	 0.00992242	 1.39103e-15	 3.16952	 0	 0	 0	 
16.436	 0.0112167	 1.53603e-15	 3.16954	 0	 0	 0	 
16.437	 0.0124403	 1.67138e-15	 3.16956	 0	 0	 0	 
16.438	 0.0135856	 1.79625e-15	 3.16958	 0	 0	 0	 
16.439	 0.0146454	 1.90983e-15	 3.16959	 0	 0	 0	 
16.44	 0.0156132	 2.01141e-15	 3.16961	 0	 0	 0	 
16.441	 0.0164829	 2.10034e-15	 3.16963	 0	 0	 0	 
16.442	 0.0172491	 2.17609e-15	 3.16964	 0	 0	 0	 
16.443	 0.017907	 2.23817e-15	 3.16965	 0	 0	 0	 
16.444	 0.0184526	 2.28622e-15	 3.16967	 0	 0	 0	 
16.445	 0.0188824	 2.31993e-15	 3.16967	 0	 0	 0	 
16.446	 0.0191938	 2.33909e-15	 3.16968	 0	 0	 0	 
16.447	 0.0193849	 2.34358e-15	 3.16968	 0	 0	 0	 
16.448	 0.0194545	 2.33336e-15	 3.16968	 0	 0	 0	 
16.449	 0.0194022	 2.30853e-15	 3.16968	 0	 0	 0	 
16.45	 0.0192284	 2.26921e-15	 3.16968	 0	 0	 0	 
16.451	 0.0189342	 2.21565e-15	 3.16967	 0	 0	 0	 
16.452	 0.0185215	 2.1482e-15	 3.16966	 0	 0	 0	 
16.453	 0.0179929	 2.06731e-15	 3.16965	 0	 0	 0	 
16.454	 0.0173517	 1.97346e-15	 3.16963	 0	 0	 0	 
16.455	 0.016602	 1.86727e-15	 3.16962	 0	 0	 0	 
16.456	 0.0157484	 1.74939e-15	 3.1696	 0	 0	 0	 
16.457	 0.0147965	 1.62057e-15	 3.16958	 0	 0	 0	 
16.458	 0.013752	 1.48163e-15	 3.16957	 0	 0	 0	 
16.459	 0.0126217	 1.33342e-15	 3.16955	 0	 0	 0	 
16.46	 0.0114126	 1.17688e-15	 3.16953	 0	 0	 0	 
16.461	 0.0101324	 1.01299e-15	 3.16952	 0	 0	 0	 
16.462	 0.00878892	 8.42761e-16	 3.1695	 0	 0	 0	 
16.463	 0.00739075	 6.67281e-16	 3.16949	 0	 0	 0	 
16.464	 0.00594664	 4.87636e-16	 3.16948	 0	 0	 0	 
16.465	 0.00446565	 3.04942e-16	 3.16947	 0	 0	 0	 
16.466	 0.00295706	 1.20355e-16	 3.16946	 0	 0	 0	 
16.467	 0.00143034	 -6.49613e-17	 3.16946	 0	 0	 0	 
16.468	 -0.000104936	 -2.49827e-16	 3.16946	 0	 0	 0	 
16.469	 -0.00163914	 -4.33108e-16	 3.16946	 0	 0	 0	 
16.47	 -0.00316266	 -6.13652e-16	 3.16947	 0	 0	 0	 
16.471	 -0.00466594	 -7.9034e-16	 3.16947	 0	 0	 0	 
16.472	 -0.00613957	 -9.6207e-16	 3.16948	 0	 0	 0	 
16.473	 -0.00757432	 -1.12778e-15	 3.1695	 0	 0	 0	 
16.474	 -0.00896121	 -1.28639e-15	 3.16951	 0	 0	 0	 
16.475	 -0.0102916	 -1.43692e-15	 3.16952	 0	 0	 0	 
16.476	 -0.011557	 -1.57845e-15	 3.16954	 0	 0	 0	 
16.477	 -0.0127497	 -1.71008e-15	 3.16956	 0	 0	 0	 
16.478	 -0.0138622	 -1.83099e-15	 3.16958	 0	 0	 0	 
16.479	 -0.0148875	 -1.9404e-15	 3.16959	 0	 0	 0	 
16.48	 -0.0158193	 -2.03765e-15	 3.16961	 0	 0	 0	 
16.481	 -0.0166517	 -2.1221e-15	 3.16962	 0	 0	 0	 
16.482	 -0.0173795	 -2.19322e-15	 3.16964	 0	 0	 0	 
16.483	 -0.0179983	 -2.25058e-15	 3.16965	 0	 0	 0	 
16.484	 -0.0185041	 -2.29381e-15	 3.16966	 0	 0	 0	 
16.485	 -0.0188938	 -2.32268e-15	 3.16967	 0	 0	 0	 
16.486	 -0.0191651	 -2.33699e-15	 3.16967	 0	 0	 0	 
16.487	 -0.0193163	 -2.33666e-15	 3.16968	 0	 0	 0	 
16.488	 -0.0193465	 -2.32168e-15	 3.16968	 0	 0	 0	 
16.489	 -0.0192554	 -2.29213e-15	 3.16967	 0	 0	 0	 
16.49	 -0.0190438	 -2.24819e-15	 3.16967	 0	 0	 0	 
16.491	 -0.0187129	 -2.19016e-15	 3.16966	 0	 0	 0	 
16.492	 -0.0182649	 -2.1184e-15	 3.16965	 0	 0	 0	 
16.493	 -0.0177026	 -2.03337e-15	 3.16964	 0	 0	 0	 
16.494	 -0.0170296	 -1.93562e-15	 3.16962	 0	 0	 0	 
16.495	 -0.01625	 -1.82577e-15	 3.16961	 0	 0	 0	 
16.496	 -0.0153689	 -1.70454e-15	 3.16959	 0	 0	 0	 
16.497	 -0.0143917	 -1.57265e-15	 3.16957	 0	 0	 0	 
16.498	 -0.0133246	 -1.43093e-15	 3.16956	 0	 0	 0	 
16.499	 -0.0121743	 -1.28024e-15	 3.16954	 0	 0	 0	 
16.5	 -0.0109481	 -1.12155e-15	 3.16952	 0	 0	 0	 
16.501	 -0.0096535	 -9.55839e-16	 3.16951	 0	 0	 0	 
16.502	 -0.0082988	 -7.84167e-16	 3.16949	 0	 0	 0	 
16.503	 -0.00689244	 -6.07591e-16	 3.16948	 0	 0	 0	 
16.504	 -0.00544326	 -4.27184e-16	 3.16947	 0	 0	 0	 
16.505	 -0.00396035	 -2.44098e-16	 3.16946	 0	 0	 0	 
16.506	 -0.00245302	 -5.94918e-17	 3.16946	 0	 0	 0	 
16.507	 -0.000930708	 1.25468e-16	 3.16946	 0	 0	 0	 
16.508	 0.000597026	 3.09617e-16	 3.16946	 0	 0	 0	 
16.509	 0.00212061	 4.91805e-16	 3.16946	 0	 0	 0	 
16.51	 0.00363049	 6.70905e-16	 3.16947	 0	 0	 0	 
