Time	 x	y	z	roll	pitch	yaw
(s)	 (m)	(m)	(m)	(deg)	(deg)	(deg)
13.366	 -0.00151213	 -1.02067e-16	 4.16964	 180	 90.9869	 -180
13.367	 -0.00126541	 -7.82234e-17	 4.16964	 180	 90.856	 -180
13.368	 -0.00101083	 -5.38013e-17	 4.16964	 180	 90.7196	 -180
13.369	 -0.000749977	 -2.90417e-17	 4.16965	 180	 90.5788	 -180
13.37	 -0.000484496	 -4.13008e-18	 4.16965	 180	 90.4345	 -180
13.371	 -0.000216051	 2.08051e-17	 4.16965	 180	 90.2874	 -180
13.372	 5.36767e-05	 4.56481e-17	 4.16965	 180	 90.1386	 -180
13.373	 0.000322996	 7.02375e-17	 4.16965	 5.7223e-08	 90.0111	 -5.72293e-08
13.374	 0.000590219	 9.43896e-17	 4.16966	 3.94707e-09	 90.1606	 -3.94752e-09
13.375	 0.000853671	 1.17977e-16	 4.16966	 2.0511e-09	 90.3091	 -2.05135e-09
13.376	 0.0011117	 1.40809e-16	 4.16966	 1.39163e-09	 90.4556	 -1.39181e-09
13.377	 0.0013627	 1.62701e-16	 4.16966	 1.05818e-09	 90.5993	 -1.05832e-09
13.378	 0.00160508	 1.83539e-16	 4.16966	 8.58063e-10	 90.7391	 -8.58175e-10
13.379	 0.00183734	 2.03203e-16	 4.16966	 7.25446e-10	 90.8743	 -7.25543e-10
13.38	 0.00205803	 2.21552e-16	 4.16965	 6.31811e-10	 91.0039	 -6.31896e-10
13.381	 0.00226575	 2.38507e-16	 4.16965	 5.62729e-10	 91.1272	 -5.62805e-10
13.382	 0.00245922	 2.54029e-16	 4.16965	 5.10186e-10	 91.2434	 -5.10255e-10
13.383	 0.00263723	 2.68038e-16	 4.16965	 4.69297e-10	 91.3519	 -4.6936e-10
13.384	 0.00279866	 2.80365e-16	 4.16965	 4.37059e-10	 91.4518	 -4.37117e-10
13.385	 0.00294251	 2.90945e-16	 4.16964	 4.1136e-10	 91.5425	 -4.11413e-10
13.386	 0.00306789	 2.99695e-16	 4.16964	 3.90852e-10	 91.6236	 -3.90901e-10
13.387	 0.00317401	 3.06545e-16	 4.16964	 3.74517e-10	 91.6945	 -3.74562e-10
13.388	 0.00326021	 3.11467e-16	 4.16964	 3.61693e-10	 91.7548	 -3.61735e-10
13.389	 0.00332597	 3.14466e-16	 4.16963	 3.51846e-10	 91.804	 -3.51885e-10
13.39	 0.00337087	 3.15492e-16	 4.16963	 3.44645e-10	 91.8419	 -3.44682e-10
13.391	 0.00339464	 3.14549e-16	 4.16963	 3.3981e-10	 91.8683	 -3.39845e-10
13.392	 0.00339715	 3.1167e-16	 4.16963	 3.3719e-10	 91.883	 -3.37222e-10
13.393	 0.00337837	 3.06836e-16	 4.16962	 3.36706e-10	 91.8859	 -3.36737e-10
13.394	 0.00333844	 3.00089e-16	 4.16962	 3.38335e-10	 91.8769	 -3.38364e-10
13.395	 0.00327761	 2.91516e-16	 4.16962	 3.42151e-10	 91.8562	 -3.4218e-10
13.396	 0.00319627	 2.8112e-16	 4.16962	 3.48233e-10	 91.8239	 -3.4826e-10
13.397	 0.00309492	 2.6891e-16	 4.16962	 3.56833e-10	 91.7802	 -3.5686e-10
13.398	 0.00297422	 2.55018e-16	 4.16962	 3.68206e-10	 91.7253	 -3.68233e-10
13.399	 0.00283493	 2.39531e-16	 4.16962	 3.82812e-10	 91.6596	 -3.82839e-10
13.4	 0.00267791	 2.22532e-16	 4.16963	 4.01233e-10	 91.5836	 -4.01262e-10
13.401	 0.00250416	 2.04126e-16	 4.16963	 4.24311e-10	 91.4976	 -4.24341e-10
13.402	 0.00231477	 1.84406e-16	 4.16963	 4.53191e-10	 91.4023	 -4.53223e-10
13.403	 0.00211093	 1.63482e-16	 4.16963	 4.89551e-10	 91.2982	 -4.89586e-10
13.404	 0.00189392	 1.41436e-16	 4.16963	 5.35911e-10	 91.1861	 -5.3595e-10
13.405	 0.0016651	 1.18458e-16	 4.16964	 5.96036e-10	 91.0665	 -5.96082e-10
13.406	 0.00142591	 9.46276e-17	 4.16964	 6.7611e-10	 90.9403	 -6.76164e-10
13.407	 0.00117785	 7.01765e-17	 4.16964	 7.86666e-10	 90.8082	 -7.86731e-10
13.408	 0.00092248	 4.52451e-17	 4.16964	 9.47449e-10	 90.6711	 -9.47532e-10
13.409	 0.000661393	 2.00442e-17	 4.16965	 1.20016e-09	 90.5299	 -1.20027e-09
13.41	 0.000396231	 -5.27618e-18	 4.16965	 1.65053e-09	 90.3853	 -1.65069e-09
13.411	 0.000128656	 -3.05873e-17	 4.16965	 2.66803e-09	 90.2384	 -2.6683e-09
13.412	 -0.000139654	 -5.57685e-17	 4.16965	 7.06671e-09	 90.09	 -7.06747e-09
13.413	 -0.000407017	 -8.06449e-17	 4.16965	 180	 90.0589	 -180
13.414	 -0.000671757	 -1.05024e-16	 4.16965	 180	 90.2074	 -180
13.415	 -0.000932217	 -1.28728e-16	 4.16966	 180	 90.3545	 -180
13.416	 -0.00118676	 -1.51575e-16	 4.16966	 180	 90.4994	 -180
13.417	 -0.00143381	 -1.73505e-16	 4.16966	 180	 90.6412	 -180
13.418	 -0.0016718	 -1.94337e-16	 4.16965	 180	 90.7788	 -180
13.419	 -0.00189924	 -2.13992e-16	 4.16965	 180	 90.9116	 -180
13.42	 -0.00211472	 -2.3237e-16	 4.16965	 180	 91.0386	 -180
13.421	 -0.0023169	 -2.49342e-16	 4.16965	 180	 91.159	 -180
13.422	 -0.00250449	 -2.64796e-16	 4.16965	 180	 91.2722	 -180
13.423	 -0.00267635	 -2.78586e-16	 4.16965	 180	 91.3774	 -180
13.424	 -0.00283138	 -2.90686e-16	 4.16964	 180	 91.4739	 -180
13.425	 -0.00296863	 -3.00971e-16	 4.16964	 180	 91.5611	 -180
13.426	 -0.00308724	 -3.09417e-16	 4.16964	 180	 91.6386	 -180
13.427	 -0.00318648	 -3.15953e-16	 4.16964	 180	 91.7057	 -180
13.428	 -0.00326573	 -3.20515e-16	 4.16963	 180	 91.7622	 -180
13.429	 -0.0033245	 -3.23165e-16	 4.16963	 180	 91.8076	 -180
13.43	 -0.00336242	 -3.23754e-16	 4.16963	 180	 91.8416	 -180
13.431	 -0.00337927	 -3.22361e-16	 4.16963	 180	 91.8641	 -180
13.432	 -0.00337495	 -3.1903e-16	 4.16963	 180	 91.8749	 -180
13.433	 -0.00334949	 -3.13707e-16	 4.16962	 180	 91.874	 -180
13.434	 -0.00330306	 -3.0647e-16	 4.16962	 180	 91.8613	 -180
13.435	 -0.00323595	 -2.97319e-16	 4.16962	 180	 91.837	 -180
13.436	 -0.00314859	 -2.86341e-16	 4.16962	 180	 91.8012	 -180
13.437	 -0.00304153	 -2.73573e-16	 4.16962	 180	 91.7541	 -180
13.438	 -0.00291545	 -2.59139e-16	 4.16962	 180	 91.696	 -180
13.439	 -0.00277115	 -2.43099e-16	 4.16962	 180	 91.6273	 -180
13.44	 -0.00260952	 -2.25618e-16	 4.16963	 180	 91.5485	 -180
13.441	 -0.00243159	 -2.06778e-16	 4.16963	 180	 91.4599	 -180
13.442	 -0.00223848	 -1.86651e-16	 4.16963	 180	 91.3623	 -180
13.443	 -0.00203139	 -1.65335e-16	 4.16963	 180	 91.2561	 -180
13.444	 -0.00181164	 -1.42983e-16	 4.16963	 180	 91.1421	 -180
13.445	 -0.00158059	 -1.1975e-16	 4.16964	 180	 91.021	 -180
13.446	 -0.0013397	 -9.57818e-17	 4.16964	 180	 90.8935	 -180
13.447	 -0.00109048	 -7.12604e-17	 4.16964	 180	 90.7605	 -180
13.448	 -0.000834495	 -4.63357e-17	 4.16964	 180	 90.6227	 -180
13.449	 -0.000573349	 -2.11918e-17	 4.16965	 180	 90.481	 -180
13.45	 -0.000308678	 4.04809e-18	 4.16965	 180	 90.3364	 -180
13.451	 -4.21446e-05	 2.92279e-17	 4.16965	 180	 90.1897	 -180
13.452	 0.000224582	 5.42228e-17	 4.16965	 180	 90.0419	 -180
13.453	 0.00048983	 7.88627e-17	 4.16965	 6.01278e-09	 90.1062	 -6.01346e-09
13.454	 0.000751937	 1.02956e-16	 4.16965	 2.51813e-09	 90.2535	 -2.51843e-09
13.455	 0.00100926	 1.26371e-16	 4.16965	 1.59913e-09	 90.3992	 -1.59933e-09
13.456	 0.00126019	 1.48954e-16	 4.16965	 1.17711e-09	 90.5424	 -1.17726e-09
13.457	 0.00150316	 1.70533e-16	 4.16965	 9.3605e-10	 90.6822	 -9.36171e-10
13.458	 0.00173663	 1.90958e-16	 4.16965	 7.81042e-10	 90.8176	 -7.81146e-10
13.459	 0.00195916	 2.10121e-16	 4.16965	 6.73743e-10	 90.9479	 -6.73833e-10
13.46	 0.00216936	 2.27989e-16	 4.16965	 5.9568e-10	 91.0722	 -5.9576e-10
13.461	 0.0023659	 2.44379e-16	 4.16965	 5.36878e-10	 91.1897	 -5.3695e-10
13.462	 0.00254756	 2.59201e-16	 4.16965	 4.91459e-10	 91.2998	 -4.91525e-10
13.463	 0.0027132	 2.72433e-16	 4.16964	 4.55761e-10	 91.4017	 -4.55821e-10
13.464	 0.0028618	 2.83987e-16	 4.16964	 4.27416e-10	 91.4948	 -4.27471e-10
13.465	 0.00299243	 2.93727e-16	 4.16964	 4.04796e-10	 91.5785	 -4.04847e-10
13.466	 0.00310427	 3.01617e-16	 4.16964	 3.86755e-10	 91.6522	 -3.86803e-10
13.467	 0.00319664	 3.07588e-16	 4.16963	 3.72481e-10	 91.7156	 -3.72526e-10
13.468	 0.00326895	 3.11609e-16	 4.16963	 3.61438e-10	 91.7683	 -3.6148e-10
13.469	 0.00332076	 3.13658e-16	 4.16963	 3.53169e-10	 91.8098	 -3.53208e-10
13.47	 0.00335176	 3.13773e-16	 4.16963	 3.47393e-10	 91.84	 -3.47429e-10
13.471	 0.00336175	 3.11953e-16	 4.16962	 3.43932e-10	 91.8587	 -3.43967e-10
13.472	 0.00335068	 3.0819e-16	 4.16962	 3.42686e-10	 91.8657	 -3.42718e-10
13.473	 0.00331863	 3.02522e-16	 4.16962	 3.43576e-10	 91.861	 -3.43607e-10
13.474	 0.0032658	 2.94982e-16	 4.16962	 3.46655e-10	 91.8446	 -3.46685e-10
13.475	 0.00319253	 2.85583e-16	 4.16962	 3.51998e-10	 91.8168	 -3.52027e-10
13.476	 0.00309928	 2.74403e-16	 4.16962	 3.5981e-10	 91.7775	 -3.59838e-10
13.477	 0.00298664	 2.61469e-16	 4.16962	 3.70344e-10	 91.7271	 -3.70372e-10
13.478	 0.00285533	 2.46905e-16	 4.16962	 3.83982e-10	 91.6659	 -3.8401e-10
13.479	 0.00270616	 2.30787e-16	 4.16962	 4.01259e-10	 91.5943	 -4.01288e-10
13.48	 0.00254009	 2.13255e-16	 4.16962	 4.22937e-10	 91.5127	 -4.22968e-10
13.481	 0.00235815	 1.94406e-16	 4.16963	 4.50061e-10	 91.4217	 -4.50093e-10
13.482	 0.00216148	 1.74309e-16	 4.16963	 4.84131e-10	 91.3218	 -4.84166e-10
13.483	 0.00195133	 1.53091e-16	 4.16963	 5.27336e-10	 91.2136	 -5.27375e-10
13.484	 0.00172901	 1.30937e-16	 4.16963	 5.82983e-10	 91.0979	 -5.83027e-10
13.485	 0.00149591	 1.07936e-16	 4.16964	 6.56314e-10	 90.9753	 -6.56366e-10
13.486	 0.0012535	 8.42851e-17	 4.16964	 7.56107e-10	 90.8467	 -7.5617e-10
13.487	 0.00100331	 6.00997e-17	 4.16964	 8.98265e-10	 90.7127	 -8.98343e-10
13.488	 0.00074689	 3.55662e-17	 4.16964	 1.11475e-09	 90.5744	 -1.11485e-09
13.489	 0.000485861	 1.0874e-17	 4.16964	 1.48071e-09	 90.4324	 -1.48086e-09
13.49	 0.000221856	 -1.38495e-17	 4.16965	 2.22468e-09	 90.2879	 -2.22491e-09
13.491	 -4.34682e-05	 -3.84936e-17	 4.16965	 4.52606e-09	 90.1415	 -4.52653e-09
13.492	 -0.00030845	 -6.29159e-17	 4.16965	 180	 90.0057	 -180
13.493	 -0.000571427	 -8.69059e-17	 4.16965	 180	 90.1528	 -180
13.494	 -0.000830753	 -1.1035e-16	 4.16965	 180	 90.299	 -180
13.495	 -0.0010848	 -1.3301e-16	 4.16965	 180	 90.4432	 -180
13.496	 -0.00133199	 -1.54719e-16	 4.16965	 180	 90.5846	 -180
13.497	 -0.00157076	 -1.75348e-16	 4.16965	 180	 90.7223	 -180
13.498	 -0.00179962	 -1.94806e-16	 4.16965	 180	 90.8554	 -180
13.499	 -0.00201714	 -2.12986e-16	 4.16965	 180	 90.9832	 -180
13.5	 -0.00222195	 -2.29833e-16	 4.16965	 180	 91.1047	 -180
13.501	 -0.00241279	 -2.45206e-16	 4.16965	 180	 91.2193	 -180
13.502	 -0.00258846	 -2.58993e-16	 4.16964	 180	 91.3262	 -180
13.503	 -0.00274786	 -2.71203e-16	 4.16964	 180	 91.4248	 -180
13.504	 -0.00289	 -2.81703e-16	 4.16964	 180	 91.5144	 -180
13.505	 -0.00301399	 -2.90415e-16	 4.16964	 180	 91.5946	 -180
13.506	 -0.00311907	 -2.97273e-16	 4.16963	 180	 91.6647	 -180
13.507	 -0.00320457	 -3.02245e-16	 4.16963	 180	 91.7243	 -180
13.508	 -0.00326997	 -3.05269e-16	 4.16963	 180	 91.7731	 -180
13.509	 -0.00331488	 -3.06357e-16	 4.16963	 180	 91.8109	 -180
13.51	 -0.003339	 -3.05435e-16	 4.16963	 180	 91.8372	 -180
13.511	 -0.0033422	 -3.02604e-16	 4.16962	 180	 91.852	 -180
13.512	 -0.00332447	 -2.97819e-16	 4.16962	 180	 91.8553	 -180
13.513	 -0.00328591	 -2.91147e-16	 4.16962	 180	 91.8469	 -180
13.514	 -0.00322679	 -2.82578e-16	 4.16962	 180	 91.8269	 -180
13.515	 -0.00314747	 -2.72199e-16	 4.16962	 180	 91.7955	 -180
13.516	 -0.00304845	 -2.60133e-16	 4.16962	 180	 91.7529	 -180
13.517	 -0.00293037	 -2.4647e-16	 4.16962	 180	 91.6993	 -180
13.518	 -0.00279397	 -2.31251e-16	 4.16962	 180	 91.635	 -180
13.519	 -0.0026401	 -2.1454e-16	 4.16962	 180	 91.5606	 -180
13.52	 -0.00246974	 -1.9648e-16	 4.16962	 180	 91.4764	 -180
13.521	 -0.00228395	 -1.77162e-16	 4.16963	 180	 91.3829	 -180
13.522	 -0.0020839	 -1.5663e-16	 4.16963	 180	 91.2809	 -180
13.523	 -0.00187085	 -1.35052e-16	 4.16963	 180	 91.1708	 -180
13.524	 -0.00164614	 -1.12571e-16	 4.16963	 180	 91.0534	 -180
13.525	 -0.00141117	 -8.93696e-17	 4.16963	 180	 90.9295	 -180
13.526	 -0.00116742	 -6.56211e-17	 4.16964	 180	 90.7997	 -180
13.527	 -0.000916427	 -4.14423e-17	 4.16964	 180	 90.665	 -180
13.528	 -0.000659755	 -1.702e-17	 4.16964	 180	 90.5262	 -180
13.529	 -0.000399017	 7.53789e-18	 4.16964	 180	 90.3841	 -180
13.53	 -0.000135848	 3.20811e-17	 4.16965	 180	 90.2396	 -180
13.531	 0.000128102	 5.64856e-17	 4.16965	 180	 90.0937	 -180
13.532	 0.000391179	 8.05775e-17	 4.16965	 1.21736e-08	 90.0528	 -1.2175e-08
13.533	 0.000651734	 1.0412e-16	 4.16965	 3.23157e-09	 90.1989	 -3.23195e-09
13.534	 0.000908134	 1.27064e-16	 4.16965	 1.87017e-09	 90.3437	 -1.87039e-09
13.535	 0.00115877	 1.4924e-16	 4.16965	 1.32181e-09	 90.4863	 -1.32198e-09
13.536	 0.00140208	 1.70497e-16	 4.16965	 1.02719e-09	 90.6259	 -1.02732e-09
13.537	 0.00163654	 1.90681e-16	 4.16965	 8.44374e-10	 90.7615	 -8.44484e-10
13.538	 0.00186068	 2.09652e-16	 4.16965	 7.20663e-10	 90.8922	 -7.20758e-10
13.539	 0.00207309	 2.27295e-16	 4.16965	 6.32065e-10	 91.0174	 -6.3215e-10
13.54	 0.00227246	 2.43568e-16	 4.16965	 5.66062e-10	 91.1361	 -5.66138e-10
13.541	 0.00245753	 2.58332e-16	 4.16964	 5.15479e-10	 91.2477	 -5.15548e-10
13.542	 0.00262715	 2.71522e-16	 4.16964	 4.75938e-10	 91.3515	 -4.76001e-10
13.543	 0.00278026	 2.8306e-16	 4.16964	 4.44642e-10	 91.4467	 -4.44699e-10
13.544	 0.00291591	 2.92806e-16	 4.16964	 4.19681e-10	 91.5329	 -4.19734e-10
13.545	 0.00303325	 3.00733e-16	 4.16963	 3.99758e-10	 91.6094	 -3.99807e-10
13.546	 0.00313156	 3.06692e-16	 4.16963	 3.83957e-10	 91.6758	 -3.84003e-10
13.547	 0.00321022	 3.10705e-16	 4.16963	 3.71591e-10	 91.7317	 -3.71634e-10
13.548	 0.00326875	 3.12789e-16	 4.16963	 3.62202e-10	 91.7767	 -3.62242e-10
13.549	 0.00330678	 3.12898e-16	 4.16962	 3.55459e-10	 91.8106	 -3.55497e-10
13.55	 0.00332409	 3.1104e-16	 4.16962	 3.51108e-10	 91.8332	 -3.51143e-10
13.551	 0.00332057	 3.07196e-16	 4.16962	 3.49047e-10	 91.8442	 -3.49081e-10
13.552	 0.00329625	 3.01353e-16	 4.16962	 3.49174e-10	 91.8437	 -3.49206e-10
13.553	 0.0032513	 2.93554e-16	 4.16962	 3.51489e-10	 91.8317	 -3.5152e-10
13.554	 0.00318599	 2.83841e-16	 4.16962	 3.56095e-10	 91.8081	 -3.56125e-10
13.555	 0.00310074	 2.72287e-16	 4.16962	 3.63118e-10	 91.7733	 -3.63147e-10
13.556	 0.00299609	 2.59066e-16	 4.16962	 3.72812e-10	 91.7273	 -3.72841e-10
13.557	 0.00287271	 2.44255e-16	 4.16962	 3.85534e-10	 91.6706	 -3.85563e-10
13.558	 0.00273136	 2.28005e-16	 4.16962	 4.01717e-10	 91.6034	 -4.01746e-10
13.559	 0.00257295	 2.10326e-16	 4.16962	 4.22072e-10	 91.5262	 -4.22103e-10
13.56	 0.00239846	 1.9124e-16	 4.16962	 4.47568e-10	 91.4394	 -4.476e-10
13.561	 0.00220899	 1.70911e-16	 4.16962	 4.795e-10	 91.3436	 -4.79535e-10
13.562	 0.00200573	 1.49484e-16	 4.16963	 5.19855e-10	 91.2395	 -5.19894e-10
13.563	 0.00178996	 1.27021e-16	 4.16963	 5.71482e-10	 91.1276	 -5.71526e-10
13.564	 0.00156304	 1.03638e-16	 4.16963	 6.3891e-10	 91.0087	 -6.3896e-10
13.565	 0.00132638	 7.95998e-17	 4.16963	 7.29543e-10	 90.8835	 -7.29603e-10
13.566	 0.00108147	 5.50284e-17	 4.16964	 8.56282e-10	 90.7528	 -8.56355e-10
13.567	 0.000829857	 3.01136e-17	 4.16964	 1.04414e-09	 90.6174	 -1.04423e-09
13.568	 0.000573107	 5.00266e-18	 4.16964	 1.34828e-09	 90.4782	 -1.3484e-09
13.569	 0.000312834	 -2.01913e-17	 4.16964	 1.91897e-09	 90.336	 -1.91916e-09
13.57	 5.06689e-05	 -4.53447e-17	 4.16965	 3.36284e-09	 90.1917	 -3.36319e-09
13.571	 -0.000211743	 -7.03108e-17	 4.16965	 1.39162e-08	 90.0463	 -1.39177e-08
13.572	 -0.000472759	 -9.48885e-17	 4.16965	 180	 90.0993	 -180
13.573	 -0.000730742	 -1.18918e-16	 4.16965	 180	 90.2443	 -180
13.574	 -0.000984076	 -1.4218e-16	 4.16965	 180	 90.3877	 -180
13.575	 -0.00123117	 -1.64595e-16	 4.16965	 180	 90.5287	 -180
13.576	 -0.00147049	 -1.85935e-16	 4.16965	 180	 90.6663	 -180
13.577	 -0.00170053	 -2.06132e-16	 4.16965	 180	 90.7997	 -180
13.578	 -0.00191984	 -2.25096e-16	 4.16965	 180	 90.9281	 -180
13.579	 -0.00212707	 -2.42751e-16	 4.16965	 180	 91.0506	 -180
13.58	 -0.00232091	 -2.58974e-16	 4.16964	 180	 91.1664	 -180
13.581	 -0.00250015	 -2.73705e-16	 4.16964	 180	 91.275	 -180
13.582	 -0.00266368	 -2.86787e-16	 4.16964	 180	 91.3755	 -180
13.583	 -0.00281047	 -2.98162e-16	 4.16964	 180	 91.4674	 -180
13.584	 -0.00293961	 -3.07718e-16	 4.16963	 180	 91.5501	 -180
13.585	 -0.0030503	 -3.15446e-16	 4.16963	 180	 91.623	 -180
13.586	 -0.00314185	 -3.21282e-16	 4.16963	 180	 91.6857	 -180
13.587	 -0.00321368	 -3.25217e-16	 4.16963	 180	 91.7379	 -180
13.588	 -0.00326537	 -3.27238e-16	 4.16963	 180	 91.7791	 -180
13.589	 -0.00329659	 -3.27317e-16	 4.16962	 180	 91.8092	 -180
13.59	 -0.00330715	 -3.25378e-16	 4.16962	 180	 91.828	 -180
13.591	 -0.00329698	 -3.21481e-16	 4.16962	 180	 91.8353	 -180
13.592	 -0.00326617	 -3.15699e-16	 4.16962	 180	 91.8311	 -180
13.593	 -0.00321491	 -3.08031e-16	 4.16962	 180	 91.8154	 -180
13.594	 -0.00314353	 -2.98487e-16	 4.16962	 180	 91.7884	 -180
13.595	 -0.00305248	 -2.87068e-16	 4.16962	 180	 91.7501	 -180
13.596	 -0.00294233	 -2.73902e-16	 4.16962	 180	 91.7009	 -180
13.597	 -0.00281378	 -2.59153e-16	 4.16962	 180	 91.6411	 -180
13.598	 -0.00266764	 -2.42899e-16	 4.16962	 180	 91.571	 -180
13.599	 -0.00250483	 -2.2523e-16	 4.16962	 180	 91.4911	 -180
13.6	 -0.00232637	 -2.0622e-16	 4.16962	 180	 91.4019	 -180
13.601	 -0.00213339	 -1.86007e-16	 4.16962	 180	 91.3039	 -180
13.602	 -0.00192709	 -1.64629e-16	 4.16963	 180	 91.1978	 -180
13.603	 -0.00170878	 -1.4223e-16	 4.16963	 180	 91.0841	 -180
13.604	 -0.00147982	 -1.18992e-16	 4.16963	 180	 90.9638	 -180
13.605	 -0.00124164	 -9.50619e-17	 4.16963	 180	 90.8374	 -180
13.606	 -0.000995754	 -7.05758e-17	 4.16964	 180	 90.7058	 -180
13.607	 -0.000743691	 -4.56835e-17	 4.16964	 180	 90.5699	 -180
13.608	 -0.000487035	 -2.06282e-17	 4.16964	 180	 90.4303	 -180
13.609	 -0.000227395	 4.47228e-18	 4.16964	 180	 90.2882	 -180
13.61	 3.35998e-05	 2.94807e-17	 4.16964	 180	 90.1443	 -180
13.611	 0.000294315	 5.42869e-17	 4.16965	 1.20376e-06	 90.0005	 -1.2039e-06
13.612	 0.000553116	 7.8722e-17	 4.16965	 4.4541e-09	 90.1453	 -4.45461e-09
13.613	 0.00080838	 1.02596e-16	 4.16965	 2.23868e-09	 90.2891	 -2.23895e-09
13.614	 0.00105851	 1.25747e-16	 4.16965	 1.50155e-09	 90.431	 -1.50174e-09
13.615	 0.00130194	 1.48054e-16	 4.16965	 1.13508e-09	 90.5703	 -1.13522e-09
13.616	 0.00153714	 1.69345e-16	 4.16965	 9.17094e-10	 90.7059	 -9.17213e-10
13.617	 0.00176265	 1.895e-16	 4.16965	 7.7346e-10	 90.837	 -7.73562e-10
13.618	 0.00197705	 2.08398e-16	 4.16964	 6.7242e-10	 90.9629	 -6.72509e-10
13.619	 0.002179	 2.25945e-16	 4.16964	 5.98046e-10	 91.0827	 -5.98126e-10
13.62	 0.00236724	 2.42084e-16	 4.16964	 5.41585e-10	 91.1956	 -5.41657e-10
13.621	 0.00254059	 2.56631e-16	 4.16964	 4.97719e-10	 91.3011	 -4.97784e-10
13.622	 0.00269798	 2.6956e-16	 4.16964	 4.6314e-10	 91.3984	 -4.632e-10
13.623	 0.00283842	 2.80778e-16	 4.16963	 4.35609e-10	 91.4869	 -4.35665e-10
13.624	 0.00296104	 2.90196e-16	 4.16963	 4.13625e-10	 91.566	 -4.13676e-10
13.625	 0.00306507	 2.97776e-16	 4.16963	 3.96119e-10	 91.6353	 -3.96167e-10
13.626	 0.00314987	 3.03467e-16	 4.16963	 3.82354e-10	 91.6944	 -3.82398e-10
13.627	 0.00321491	 3.07235e-16	 4.16962	 3.71769e-10	 91.7428	 -3.71811e-10
13.628	 0.00325979	 3.09057e-16	 4.16962	 3.63957e-10	 91.7803	 -3.63997e-10
13.629	 0.00328425	 3.08848e-16	 4.16962	 3.5869e-10	 91.8066	 -3.58727e-10
13.63	 0.00328812	 3.0669e-16	 4.16962	 3.55764e-10	 91.8216	 -3.55799e-10
13.631	 0.00327139	 3.02553e-16	 4.16962	 3.55103e-10	 91.8252	 -3.55136e-10
13.632	 0.00323418	 2.96449e-16	 4.16962	 3.5668e-10	 91.8173	 -3.56712e-10
13.633	 0.00317672	 2.88491e-16	 4.16962	 3.60522e-10	 91.7981	 -3.60553e-10
13.634	 0.00309938	 2.7868e-16	 4.16962	 3.66782e-10	 91.7676	 -3.66812e-10
13.635	 0.00300264	 2.67078e-16	 4.16962	 3.75636e-10	 91.726	 -3.75666e-10
13.636	 0.00288713	 2.53843e-16	 4.16962	 3.87417e-10	 91.6737	 -3.87447e-10
13.637	 0.00275356	 2.39126e-16	 4.16962	 4.02582e-10	 91.6108	 -4.02612e-10
13.638	 0.00260278	 2.23018e-16	 4.16962	 4.21691e-10	 91.5379	 -4.21722e-10
13.639	 0.00243573	 2.05507e-16	 4.16962	 4.45659e-10	 91.4554	 -4.45692e-10
13.64	 0.00225347	 1.86655e-16	 4.16962	 4.75633e-10	 91.3638	 -4.75668e-10
13.641	 0.00205715	 1.66587e-16	 4.16962	 5.13367e-10	 91.2637	 -5.13405e-10
13.642	 0.00184798	 1.45435e-16	 4.16963	 5.61406e-10	 91.1557	 -5.61449e-10
13.643	 0.0016273	 1.23385e-16	 4.16963	 6.23618e-10	 91.0404	 -6.23667e-10
13.644	 0.00139648	 1.0049e-16	 4.16963	 7.06312e-10	 90.9187	 -7.0637e-10
13.645	 0.00115697	 7.70102e-17	 4.16963	 8.20151e-10	 90.7913	 -8.20221e-10
13.646	 0.000910278	 5.31058e-17	 4.16964	 9.8498e-10	 90.6589	 -9.85068e-10
13.647	 0.000657945	 2.88769e-17	 4.16964	 1.24232e-09	 90.5225	 -1.24244e-09
13.648	 0.000401556	 4.53036e-18	 4.16964	 1.69585e-09	 90.3828	 -1.69601e-09
13.649	 0.000142719	 -1.9816e-17	 4.16964	 2.69678e-09	 90.2407	 -2.69706e-09
13.65	 -0.000116943	 -4.40255e-17	 4.16964	 6.67891e-09	 90.0972	 -6.67963e-09
13.651	 -0.000375804	 -6.79704e-17	 4.16964	 180	 90.0469	 -180
13.652	 -0.00063224	 -9.14737e-17	 4.16965	 180	 90.1906	 -180
13.653	 -0.000884645	 -1.14387e-16	 4.16965	 180	 90.3332	 -180
13.654	 -0.00113144	 -1.36556e-16	 4.16965	 180	 90.4736	 -180
13.655	 -0.00137107	 -1.57841e-16	 4.16965	 180	 90.611	 -180
13.656	 -0.00160205	 -1.7805e-16	 4.16965	 180	 90.7445	 -180
13.657	 -0.00182293	 -1.97034e-16	 4.16964	 180	 90.8733	 -180
13.658	 -0.00203232	 -2.1471e-16	 4.16964	 180	 90.9966	 -180
13.659	 -0.00222892	 -2.30987e-16	 4.16964	 180	 91.1137	 -180
13.66	 -0.0024115	 -2.45802e-16	 4.16964	 180	 91.2237	 -180
13.661	 -0.00257892	 -2.59064e-16	 4.16964	 180	 91.3261	 -180
13.662	 -0.00273013	 -2.70677e-16	 4.16964	 180	 91.4201	 -180
13.663	 -0.00286419	 -2.80633e-16	 4.16963	 180	 91.5051	 -180
13.664	 -0.00298027	 -2.88815e-16	 4.16963	 180	 91.5808	 -180
13.665	 -0.00307765	 -2.95121e-16	 4.16963	 180	 91.6465	 -180
13.666	 -0.00315572	 -2.9952e-16	 4.16963	 180	 91.7018	 -180
13.667	 -0.003214	 -3.01983e-16	 4.16962	 180	 91.7465	 -180
